,Subject,Start Date,Start Time,End Time,Description,End Date,Categories,Start DateTime,End DateTime,Time Spent,Time Spent (Minutes),Month,Day
3235,Οικογένεια,23/7/2024,22:00:00,23:00:00," 
",23/7/2024,Οικογένεια,2024-07-23 22:00:00,2024-07-23 23:00:00,0 days 01:00:00,60.0,July,23
3236,Σπίτι,23/7/2024,21:45:00,22:00:00," 
",23/7/2024,Σπίτι,2024-07-23 21:45:00,2024-07-23 22:00:00,0 days 00:15:00,15.0,July,23
3237,Break,24/7/2024,16:30:00,16:45:00," 
",24/7/2024,Break,2024-07-24 16:30:00,2024-07-24 16:45:00,0 days 00:15:00,15.0,July,24
3238,Erroneous Tasks,24/7/2024,16:45:00,17:45:00," 
",24/7/2024,Erroneοus Tasks,2024-07-24 16:45:00,2024-07-24 17:45:00,0 days 01:00:00,60.0,July,24
3239,<3,24/7/2024,22:00:00,22:45:00," 
",24/7/2024,Purple category,2024-07-24 22:00:00,2024-07-24 22:45:00,0 days 00:45:00,45.0,July,24
3240,Φίλοι,24/7/2024,18:30:00,22:00:00," 
",24/7/2024,Φίλοι,2024-07-24 18:30:00,2024-07-24 22:00:00,0 days 03:30:00,210.0,July,24
3243,Χαζεύω,26/7/2024,00:00:00,00:30:00," 
",26/7/2024,Χαζεύω,2024-07-26 00:00:00,2024-07-26 00:30:00,0 days 00:30:00,30.0,July,26
3244,Χαζεύω,25/7/2024,00:00:00,00:30:00," 
",25/7/2024,Χαζεύω,2024-07-25 00:00:00,2024-07-25 00:30:00,0 days 00:30:00,30.0,July,25
3245,Χαζεύω,26/7/2024,08:00:00,08:30:00," 
",26/7/2024,Χαζεύω,2024-07-26 08:00:00,2024-07-26 08:30:00,0 days 00:30:00,30.0,July,26
3246,Χαζεύω,25/7/2024,14:00:00,14:30:00," 
",25/7/2024,Χαζεύω,2024-07-25 14:00:00,2024-07-25 14:30:00,0 days 00:30:00,30.0,July,25
3247,Χαζεύω,26/7/2024,15:30:00,16:00:00," 
",26/7/2024,Χαζεύω,2024-07-26 15:30:00,2024-07-26 16:00:00,0 days 00:30:00,30.0,July,26
3248,Χαζεύω,25/7/2024,22:30:00,00:00:00," 
",26/7/2024,Χαζεύω,2024-07-25 22:30:00,2024-07-26 00:00:00,0 days 01:30:00,90.0,July,25
3249,Σπίτι,25/7/2024,22:15:00,22:30:00," 
",25/7/2024,Σπίτι,2024-07-25 22:15:00,2024-07-25 22:30:00,0 days 00:15:00,15.0,July,25
3250,Erroneous Tasks,25/7/2024,18:00:00,19:15:00," 
",25/7/2024,Erroneοus Tasks,2024-07-25 18:00:00,2024-07-25 19:15:00,0 days 01:15:00,75.0,July,25
3251,Σπίτι,25/7/2024,19:45:00,20:15:00," 
",25/7/2024,Σπίτι,2024-07-25 19:45:00,2024-07-25 20:15:00,0 days 00:30:00,30.0,July,25
3252,Ύπνος,24/7/2024,00:30:00,07:00:00," 
",24/7/2024,Ύπνος,2024-07-24 00:30:00,2024-07-24 07:00:00,0 days 06:30:00,390.0,July,24
3253,Ύπνος,28/7/2024,01:30:00,11:30:00," 
",28/7/2024,Ύπνος,2024-07-28 01:30:00,2024-07-28 11:30:00,0 days 10:00:00,600.0,July,28
3254,Χαζεύω,29/7/2024,08:00:00,08:30:00," 
",29/7/2024,Χαζεύω,2024-07-29 08:00:00,2024-07-29 08:30:00,0 days 00:30:00,30.0,July,29
3255,Other,29/7/2024,18:15:00,18:30:00," 
",29/7/2024,Other,2024-07-29 18:15:00,2024-07-29 18:30:00,0 days 00:15:00,15.0,July,29
3256,Χαζεύω,29/7/2024,13:30:00,14:00:00," 
",29/7/2024,Χαζεύω,2024-07-29 13:30:00,2024-07-29 14:00:00,0 days 00:30:00,30.0,July,29
3257,Erroneous Tasks,29/7/2024,14:00:00,14:30:00," 
",29/7/2024,Erroneοus Tasks,2024-07-29 14:00:00,2024-07-29 14:30:00,0 days 00:30:00,30.0,July,29
3258,Χαζεύω,30/7/2024,08:00:00,08:30:00," 
",30/7/2024,Χαζεύω,2024-07-30 08:00:00,2024-07-30 08:30:00,0 days 00:30:00,30.0,July,30
3259,Χαζεύω,31/7/2024,07:00:00,07:30:00," 
",31/7/2024,Χαζεύω,2024-07-31 07:00:00,2024-07-31 07:30:00,0 days 00:30:00,30.0,July,31
3260,Other,30/7/2024,18:00:00,18:30:00," 
",30/7/2024,Other,2024-07-30 18:00:00,2024-07-30 18:30:00,0 days 00:30:00,30.0,July,30
3261,Other,30/7/2024,21:00:00,21:30:00," 
",30/7/2024,Other,2024-07-30 21:00:00,2024-07-30 21:30:00,0 days 00:30:00,30.0,July,30
3262,Σπίτι,30/7/2024,22:00:00,22:45:00," 
",30/7/2024,Σπίτι,2024-07-30 22:00:00,2024-07-30 22:45:00,0 days 00:45:00,45.0,July,30
3263,Other,30/7/2024,22:45:00,23:00:00," 
",30/7/2024,Other,2024-07-30 22:45:00,2024-07-30 23:00:00,0 days 00:15:00,15.0,July,30
3264,Σπίτι,30/7/2024,17:30:00,18:00:00," 
",30/7/2024,Σπίτι,2024-07-30 17:30:00,2024-07-30 18:00:00,0 days 00:30:00,30.0,July,30
3265,Exercise,29/7/2024,19:00:00,19:45:00," 
",29/7/2024,Exercise,2024-07-29 19:00:00,2024-07-29 19:45:00,0 days 00:45:00,45.0,July,29
3266,Other,29/7/2024,20:15:00,20:45:00," 
",29/7/2024,Other,2024-07-29 20:15:00,2024-07-29 20:45:00,0 days 00:30:00,30.0,July,29
3267,Σπίτι,29/7/2024,18:30:00,19:00:00," 
",29/7/2024,Σπίτι,2024-07-29 18:30:00,2024-07-29 19:00:00,0 days 00:30:00,30.0,July,29
3268,<3,29/7/2024,22:00:00,23:15:00," 
",29/7/2024,Purple category,2024-07-29 22:00:00,2024-07-29 23:15:00,0 days 01:15:00,75.0,July,29
3269,Χαζεύω,29/7/2024,23:15:00,23:30:00," 
",29/7/2024,Χαζεύω,2024-07-29 23:15:00,2024-07-29 23:30:00,0 days 00:15:00,15.0,July,29
3270,Ύπνος,29/7/2024,00:00:00,08:00:00," 
",29/7/2024,Ύπνος,2024-07-29 00:00:00,2024-07-29 08:00:00,0 days 08:00:00,480.0,July,29
3271,Ύπνος,30/7/2024,23:00:00,00:00:00," 
",31/7/2024,Ύπνος,2024-07-30 23:00:00,2024-07-31 00:00:00,0 days 01:00:00,60.0,July,30
3272,Ύπνος,1/8/2024,22:30:00,00:00:00," 
",2/8/2024,Ύπνος,2024-08-01 22:30:00,2024-08-02 00:00:00,0 days 01:30:00,90.0,August,1
3273,Ύπνος,2/8/2024,23:00:00,00:00:00," 
",3/8/2024,Ύπνος,2024-08-02 23:00:00,2024-08-03 00:00:00,0 days 01:00:00,60.0,August,2
3274,Ύπνος,4/8/2024,23:15:00,00:00:00," 
",5/8/2024,Ύπνος,2024-08-04 23:15:00,2024-08-05 00:00:00,0 days 00:45:00,45.0,August,4
3275,Χαζεύω,31/7/2024,23:00:00,23:30:00," 
",31/7/2024,Χαζεύω,2024-07-31 23:00:00,2024-07-31 23:30:00,0 days 00:30:00,30.0,July,31
3276,Other,31/7/2024,23:30:00,00:00:00," 
",1/8/2024,Other,2024-07-31 23:30:00,2024-08-01 00:00:00,0 days 00:30:00,30.0,July,31
3277,Ύπνος,31/7/2024,20:15:00,21:15:00," 
",31/7/2024,Ύπνος,2024-07-31 20:15:00,2024-07-31 21:15:00,0 days 01:00:00,60.0,July,31
3278,Ύπνος,28/7/2024,16:00:00,17:00:00," 
",28/7/2024,Ύπνος,2024-07-28 16:00:00,2024-07-28 17:00:00,0 days 01:00:00,60.0,July,28
3279,<3,28/7/2024,14:30:00,15:00:00," 
",28/7/2024,Purple category,2024-07-28 14:30:00,2024-07-28 15:00:00,0 days 00:30:00,30.0,July,28
3280,<3,28/7/2024,20:30:00,21:45:00," 
",28/7/2024,Purple category,2024-07-28 20:30:00,2024-07-28 21:45:00,0 days 01:15:00,75.0,July,28
3281,<3,28/7/2024,01:00:00,01:30:00," 
",28/7/2024,Purple category,2024-07-28 01:00:00,2024-07-28 01:30:00,0 days 00:30:00,30.0,July,28
3282,Χαζεύω,28/7/2024,11:30:00,14:00:00," 
",28/7/2024,Χαζεύω,2024-07-28 11:30:00,2024-07-28 14:00:00,0 days 02:30:00,150.0,July,28
3283,Σπίτι,28/7/2024,14:00:00,14:30:00," 
",28/7/2024,Σπίτι,2024-07-28 14:00:00,2024-07-28 14:30:00,0 days 00:30:00,30.0,July,28
3284,Χαζεύω,28/7/2024,15:00:00,16:00:00," 
",28/7/2024,Χαζεύω,2024-07-28 15:00:00,2024-07-28 16:00:00,0 days 01:00:00,60.0,July,28
3285,Χαζεύω,28/7/2024,17:00:00,19:30:00," 
",28/7/2024,Χαζεύω,2024-07-28 17:00:00,2024-07-28 19:30:00,0 days 02:30:00,150.0,July,28
3286,Χαζεύω,28/7/2024,21:45:00,00:00:00," 
",29/7/2024,Χαζεύω,2024-07-28 21:45:00,2024-07-29 00:00:00,0 days 02:15:00,135.0,July,28
3287,Φίλοι,27/7/2024,16:30:00,00:00:00," 
",28/7/2024,Φίλοι,2024-07-27 16:30:00,2024-07-28 00:00:00,0 days 07:30:00,450.0,July,27
3288,Χαζεύω,28/7/2024,00:15:00,01:00:00," 
",28/7/2024,Χαζεύω,2024-07-28 00:15:00,2024-07-28 01:00:00,0 days 00:45:00,45.0,July,28
3289,<3,26/7/2024,23:30:00,00:00:00," 
",27/7/2024,Purple category,2024-07-26 23:30:00,2024-07-27 00:00:00,0 days 00:30:00,30.0,July,26
3290,Χαζεύω,26/7/2024,23:00:00,23:30:00," 
",26/7/2024,Χαζεύω,2024-07-26 23:00:00,2024-07-26 23:30:00,0 days 00:30:00,30.0,July,26
3291,Erroneous Tasks,27/7/2024,09:45:00,12:30:00," 
",27/7/2024,Erroneοus Tasks,2024-07-27 09:45:00,2024-07-27 12:30:00,0 days 02:45:00,165.0,July,27
3292,Σπίτι,27/7/2024,09:15:00,09:45:00," 
",27/7/2024,Σπίτι,2024-07-27 09:15:00,2024-07-27 09:45:00,0 days 00:30:00,30.0,July,27
3293,Σπίτι,27/7/2024,12:30:00,15:00:00," 
",27/7/2024,Σπίτι,2024-07-27 12:30:00,2024-07-27 15:00:00,0 days 02:30:00,150.0,July,27
3294,Χαζεύω,27/7/2024,15:30:00,16:00:00," 
",27/7/2024,Χαζεύω,2024-07-27 15:30:00,2024-07-27 16:00:00,0 days 00:30:00,30.0,July,27
3295,Other,27/7/2024,16:00:00,16:30:00," 
",27/7/2024,Other,2024-07-27 16:00:00,2024-07-27 16:30:00,0 days 00:30:00,30.0,July,27
3296,Erroneous Tasks,27/7/2024,15:00:00,15:30:00," 
",27/7/2024,Erroneοus Tasks,2024-07-27 15:00:00,2024-07-27 15:30:00,0 days 00:30:00,30.0,July,27
3297,Οικογένεια,28/7/2024,19:30:00,20:30:00," 
",28/7/2024,Οικογένεια,2024-07-28 19:30:00,2024-07-28 20:30:00,0 days 01:00:00,60.0,July,28
3298,Σπίτι,31/7/2024,15:00:00,15:30:00," 
",31/7/2024,Σπίτι,2024-07-31 15:00:00,2024-07-31 15:30:00,0 days 00:30:00,30.0,July,31
3299,Other,31/7/2024,15:30:00,16:00:00," 
",31/7/2024,Other,2024-07-31 15:30:00,2024-07-31 16:00:00,0 days 00:30:00,30.0,July,31
3300,Χαζεύω,31/7/2024,16:00:00,17:15:00," 
",31/7/2024,Χαζεύω,2024-07-31 16:00:00,2024-07-31 17:15:00,0 days 01:15:00,75.0,July,31
3301,Break,1/8/2024,09:30:00,10:00:00," 
",1/8/2024,Break,2024-08-01 09:30:00,2024-08-01 10:00:00,0 days 00:30:00,30.0,August,1
3302,Εργασία,1/8/2024,10:00:00,11:00:00," 
",1/8/2024,Εργασία,2024-08-01 10:00:00,2024-08-01 11:00:00,0 days 01:00:00,60.0,August,1
3303,Break,1/8/2024,14:30:00,15:00:00," 
",1/8/2024,Break,2024-08-01 14:30:00,2024-08-01 15:00:00,0 days 00:30:00,30.0,August,1
3304,Ύπνος,1/8/2024,00:30:00,09:00:00," 
",1/8/2024,Ύπνος,2024-08-01 00:30:00,2024-08-01 09:00:00,0 days 08:30:00,510.0,August,1
3305,Ύπνος,2/8/2024,00:00:00,08:00:00," 
",2/8/2024,Ύπνος,2024-08-02 00:00:00,2024-08-02 08:00:00,0 days 08:00:00,480.0,August,2
3306,Ύπνος,3/8/2024,00:00:00,08:00:00," 
",3/8/2024,Ύπνος,2024-08-03 00:00:00,2024-08-03 08:00:00,0 days 08:00:00,480.0,August,3
3307,Ύπνος,4/8/2024,00:00:00,07:00:00," 
",4/8/2024,Ύπνος,2024-08-04 00:00:00,2024-08-04 07:00:00,0 days 07:00:00,420.0,August,4
3308,Erroneous Tasks,31/7/2024,18:15:00,19:00:00," 
",31/7/2024,Erroneοus Tasks,2024-07-31 18:15:00,2024-07-31 19:00:00,0 days 00:45:00,45.0,July,31
3309,Χαζεύω,31/7/2024,17:30:00,18:15:00," 
",31/7/2024,Χαζεύω,2024-07-31 17:30:00,2024-07-31 18:15:00,0 days 00:45:00,45.0,July,31
3310,Other,2/8/2024,17:30:00,18:00:00," 
",2/8/2024,Other,2024-08-02 17:30:00,2024-08-02 18:00:00,0 days 00:30:00,30.0,August,2
3311,<3,3/8/2024,08:00:00,15:00:00," 
",3/8/2024,Purple category,2024-08-03 08:00:00,2024-08-03 15:00:00,0 days 07:00:00,420.0,August,3
3312,<3,3/8/2024,15:00:00,20:00:00," 
",3/8/2024,Purple category,2024-08-03 15:00:00,2024-08-03 20:00:00,0 days 05:00:00,300.0,August,3
3313,Other,31/7/2024,19:30:00,20:00:00," 
",31/7/2024,Other,2024-07-31 19:30:00,2024-07-31 20:00:00,0 days 00:30:00,30.0,July,31
3314,Other,1/8/2024,21:30:00,22:00:00," 
",1/8/2024,Other,2024-08-01 21:30:00,2024-08-01 22:00:00,0 days 00:30:00,30.0,August,1
3315,Other,6/8/2024,08:45:00,09:00:00," 
",6/8/2024,Other,2024-08-06 08:45:00,2024-08-06 09:00:00,0 days 00:15:00,15.0,August,6
3316,Οικογένεια,5/8/2024,21:15:00,23:00:00," 
",5/8/2024,Οικογένεια,2024-08-05 21:15:00,2024-08-05 23:00:00,0 days 01:45:00,105.0,August,5
3317,<3,5/8/2024,20:30:00,21:15:00," 
",5/8/2024,Purple category,2024-08-05 20:30:00,2024-08-05 21:15:00,0 days 00:45:00,45.0,August,5
3318,Other,5/8/2024,20:00:00,20:30:00," 
",5/8/2024,Other,2024-08-05 20:00:00,2024-08-05 20:30:00,0 days 00:30:00,30.0,August,5
3319,Blyat,5/8/2024,18:45:00,20:00:00," 
",5/8/2024,Λάμπρος,2024-08-05 18:45:00,2024-08-05 20:00:00,0 days 01:15:00,75.0,August,5
3320,Οικογένεια,5/8/2024,12:00:00,12:30:00," 
",5/8/2024,Οικογένεια,2024-08-05 12:00:00,2024-08-05 12:30:00,0 days 00:30:00,30.0,August,5
3321,Χαζεύω,5/8/2024,14:00:00,14:30:00," 
",5/8/2024,Χαζεύω,2024-08-05 14:00:00,2024-08-05 14:30:00,0 days 00:30:00,30.0,August,5
3322,Ύπνος,5/8/2024,00:00:00,08:00:00," 
",5/8/2024,Ύπνος,2024-08-05 00:00:00,2024-08-05 08:00:00,0 days 08:00:00,480.0,August,5
3323,Φίλοι,5/8/2024,18:00:00,18:45:00," 
",5/8/2024,Φίλοι,2024-08-05 18:00:00,2024-08-05 18:45:00,0 days 00:45:00,45.0,August,5
3324,Οικογένεια,5/8/2024,17:15:00,18:00:00," 
",5/8/2024,Οικογένεια,2024-08-05 17:15:00,2024-08-05 18:00:00,0 days 00:45:00,45.0,August,5
3325,Ύπνος,6/8/2024,23:00:00,00:00:00," 
",7/8/2024,Ύπνος,2024-08-06 23:00:00,2024-08-07 00:00:00,0 days 01:00:00,60.0,August,6
3326,Οικογένεια,6/8/2024,22:00:00,23:00:00," 
",6/8/2024,Οικογένεια,2024-08-06 22:00:00,2024-08-06 23:00:00,0 days 01:00:00,60.0,August,6
3327,Οικογένεια,7/8/2024,21:00:00,23:00:00," 
",7/8/2024,Οικογένεια,2024-08-07 21:00:00,2024-08-07 23:00:00,0 days 02:00:00,120.0,August,7
3328,Οικογένεια,8/8/2024,21:15:00,22:00:00," 
",8/8/2024,Οικογένεια,2024-08-08 21:15:00,2024-08-08 22:00:00,0 days 00:45:00,45.0,August,8
3329,Ύπνος,7/8/2024,00:00:00,08:15:00," 
",7/8/2024,Ύπνος,2024-08-07 00:00:00,2024-08-07 08:15:00,0 days 08:15:00,495.0,August,7
3330,Ύπνος,8/8/2024,00:00:00,08:15:00," 
",8/8/2024,Ύπνος,2024-08-08 00:00:00,2024-08-08 08:15:00,0 days 08:15:00,495.0,August,8
3331,Ύπνος,9/8/2024,02:45:00,08:30:00," 
",9/8/2024,Ύπνος,2024-08-09 02:45:00,2024-08-09 08:30:00,0 days 05:45:00,345.0,August,9
3332,Other,7/8/2024,08:45:00,09:00:00," 
",7/8/2024,Other,2024-08-07 08:45:00,2024-08-07 09:00:00,0 days 00:15:00,15.0,August,7
3333,Other,8/8/2024,08:15:00,08:30:00," 
",8/8/2024,Other,2024-08-08 08:15:00,2024-08-08 08:30:00,0 days 00:15:00,15.0,August,8
3334,Blyat,6/8/2024,18:45:00,20:00:00," 
",6/8/2024,Λάμπρος,2024-08-06 18:45:00,2024-08-06 20:00:00,0 days 01:15:00,75.0,August,6
3335,Φίλοι,3/8/2024,20:00:00,00:00:00," 
",4/8/2024,Φίλοι,2024-08-03 20:00:00,2024-08-04 00:00:00,0 days 04:00:00,240.0,August,3
3337,Ύπνος,31/7/2024,22:45:00,23:00:00," 
",31/7/2024,Ύπνος,2024-07-31 22:45:00,2024-07-31 23:00:00,0 days 00:15:00,15.0,July,31
3338,Χαζεύω,31/7/2024,21:15:00,21:45:00," 
",31/7/2024,Χαζεύω,2024-07-31 21:15:00,2024-07-31 21:45:00,0 days 00:30:00,30.0,July,31
3339,Χαζεύω,4/8/2024,07:00:00,07:30:00," 
",4/8/2024,Χαζεύω,2024-08-04 07:00:00,2024-08-04 07:30:00,0 days 00:30:00,30.0,August,4
3341,Ύπνος,4/8/2024,09:00:00,13:00:00," 
",4/8/2024,Ύπνος,2024-08-04 09:00:00,2024-08-04 13:00:00,0 days 04:00:00,240.0,August,4
3342,Χαζεύω,4/8/2024,08:00:00,08:30:00," 
",4/8/2024,Χαζεύω,2024-08-04 08:00:00,2024-08-04 08:30:00,0 days 00:30:00,30.0,August,4
3343,Other,4/8/2024,08:30:00,09:00:00," 
",4/8/2024,Other,2024-08-04 08:30:00,2024-08-04 09:00:00,0 days 00:30:00,30.0,August,4
3344,Οικογένεια,4/8/2024,13:00:00,14:00:00," 
",4/8/2024,Οικογένεια,2024-08-04 13:00:00,2024-08-04 14:00:00,0 days 01:00:00,60.0,August,4
3345,Οικογένεια,4/8/2024,14:00:00,20:00:00," 
",4/8/2024,Οικογένεια,2024-08-04 14:00:00,2024-08-04 20:00:00,0 days 06:00:00,360.0,August,4
3346,Ύπνος,4/8/2024,20:00:00,21:00:00," 
",4/8/2024,Ύπνος,2024-08-04 20:00:00,2024-08-04 21:00:00,0 days 01:00:00,60.0,August,4
3347,Χαζεύω,4/8/2024,21:00:00,21:30:00," 
",4/8/2024,Χαζεύω,2024-08-04 21:00:00,2024-08-04 21:30:00,0 days 00:30:00,30.0,August,4
3348,Οικογένεια,4/8/2024,21:30:00,23:15:00," 
",4/8/2024,Οικογένεια,2024-08-04 21:30:00,2024-08-04 23:15:00,0 days 01:45:00,105.0,August,4
3349,Χαζεύω,6/8/2024,11:00:00,11:45:00," 
",6/8/2024,Χαζεύω,2024-08-06 11:00:00,2024-08-06 11:45:00,0 days 00:45:00,45.0,August,6
3350,Χαζεύω,6/8/2024,13:00:00,14:00:00," 
",6/8/2024,Χαζεύω,2024-08-06 13:00:00,2024-08-06 14:00:00,0 days 01:00:00,60.0,August,6
3351,Οικογένεια,6/8/2024,15:45:00,16:00:00," 
",6/8/2024,Οικογένεια,2024-08-06 15:45:00,2024-08-06 16:00:00,0 days 00:15:00,15.0,August,6
3352,Χαζεύω,6/8/2024,17:00:00,17:45:00," 
",6/8/2024,Χαζεύω,2024-08-06 17:00:00,2024-08-06 17:45:00,0 days 00:45:00,45.0,August,6
3353,Ύπνος,6/8/2024,16:30:00,17:00:00," 
",6/8/2024,Ύπνος,2024-08-06 16:30:00,2024-08-06 17:00:00,0 days 00:30:00,30.0,August,6
3354,Χαζεύω,6/8/2024,16:00:00,16:30:00," 
",6/8/2024,Χαζεύω,2024-08-06 16:00:00,2024-08-06 16:30:00,0 days 00:30:00,30.0,August,6
3355,Χαζεύω,9/8/2024,08:30:00,09:00:00," 
",9/8/2024,Χαζεύω,2024-08-09 08:30:00,2024-08-09 09:00:00,0 days 00:30:00,30.0,August,9
3356,Εργασία,9/8/2024,10:00:00,10:45:00," 
",9/8/2024,Εργασία,2024-08-09 10:00:00,2024-08-09 10:45:00,0 days 00:45:00,45.0,August,9
3357,Break,9/8/2024,09:30:00,10:00:00," 
",9/8/2024,Break,2024-08-09 09:30:00,2024-08-09 10:00:00,0 days 00:30:00,30.0,August,9
3358,Χαζεύω,9/8/2024,02:30:00,02:45:00," 
",9/8/2024,Χαζεύω,2024-08-09 02:30:00,2024-08-09 02:45:00,0 days 00:15:00,15.0,August,9
3359,Blyat,9/8/2024,00:00:00,02:30:00," 
",9/8/2024,Λάμπρος,2024-08-09 00:00:00,2024-08-09 02:30:00,0 days 02:30:00,150.0,August,9
3360,Blyat,8/8/2024,22:00:00,00:00:00," 
",9/8/2024,Λάμπρος,2024-08-08 22:00:00,2024-08-09 00:00:00,0 days 02:00:00,120.0,August,8
3361,Erroneous Tasks,9/8/2024,10:45:00,11:15:00," 
",9/8/2024,Erroneοus Tasks,2024-08-09 10:45:00,2024-08-09 11:15:00,0 days 00:30:00,30.0,August,9
3362,Φίλοι,8/8/2024,18:30:00,20:15:00," 
",8/8/2024,Φίλοι,2024-08-08 18:30:00,2024-08-08 20:15:00,0 days 01:45:00,105.0,August,8
3363,Other,8/8/2024,20:15:00,20:45:00," 
",8/8/2024,Other,2024-08-08 20:15:00,2024-08-08 20:45:00,0 days 00:30:00,30.0,August,8
3364,Χαζεύω,8/8/2024,15:30:00,16:00:00," 
",8/8/2024,Χαζεύω,2024-08-08 15:30:00,2024-08-08 16:00:00,0 days 00:30:00,30.0,August,8
3365,Οικογένεια,8/8/2024,17:00:00,18:30:00," 
",8/8/2024,Οικογένεια,2024-08-08 17:00:00,2024-08-08 18:30:00,0 days 01:30:00,90.0,August,8
3366,Ύπνος,8/8/2024,16:00:00,17:00:00," 
",8/8/2024,Ύπνος,2024-08-08 16:00:00,2024-08-08 17:00:00,0 days 01:00:00,60.0,August,8
3367,Χαζεύω,8/8/2024,08:30:00,09:00:00," 
",8/8/2024,Χαζεύω,2024-08-08 08:30:00,2024-08-08 09:00:00,0 days 00:30:00,30.0,August,8
3368,Χαζεύω,7/8/2024,23:30:00,00:00:00," 
",8/8/2024,Χαζεύω,2024-08-07 23:30:00,2024-08-08 00:00:00,0 days 00:30:00,30.0,August,7
3369,Οικογένεια,6/8/2024,20:00:00,21:00:00," 
",6/8/2024,Οικογένεια,2024-08-06 20:00:00,2024-08-06 21:00:00,0 days 01:00:00,60.0,August,6
3370,Οικογένεια,7/8/2024,20:00:00,21:00:00," 
",7/8/2024,Οικογένεια,2024-08-07 20:00:00,2024-08-07 21:00:00,0 days 01:00:00,60.0,August,7
3371,Χαζεύω,7/8/2024,08:15:00,08:45:00," 
",7/8/2024,Χαζεύω,2024-08-07 08:15:00,2024-08-07 08:45:00,0 days 00:30:00,30.0,August,7
3372,Χαζεύω,6/8/2024,08:15:00,08:45:00," 
",6/8/2024,Χαζεύω,2024-08-06 08:15:00,2024-08-06 08:45:00,0 days 00:30:00,30.0,August,6
3373,Χαζεύω,5/8/2024,08:15:00,08:45:00," 
",5/8/2024,Χαζεύω,2024-08-05 08:15:00,2024-08-05 08:45:00,0 days 00:30:00,30.0,August,5
3374,Other,5/8/2024,08:00:00,08:15:00," 
",5/8/2024,Other,2024-08-05 08:00:00,2024-08-05 08:15:00,0 days 00:15:00,15.0,August,5
3375,Ύπνος,7/8/2024,15:30:00,16:15:00," 
",7/8/2024,Ύπνος,2024-08-07 15:30:00,2024-08-07 16:15:00,0 days 00:45:00,45.0,August,7
3376,Χαζεύω,7/8/2024,16:15:00,16:45:00," 
",7/8/2024,Χαζεύω,2024-08-07 16:15:00,2024-08-07 16:45:00,0 days 00:30:00,30.0,August,7
3377,Blyat,7/8/2024,18:30:00,20:00:00," 
",7/8/2024,Λάμπρος,2024-08-07 18:30:00,2024-08-07 20:00:00,0 days 01:30:00,90.0,August,7
3378,Ύπνος,9/8/2024,23:00:00,00:00:00," 
",10/8/2024,Ύπνος,2024-08-09 23:00:00,2024-08-10 00:00:00,0 days 01:00:00,60.0,August,9
3379,Blyat,9/8/2024,18:00:00,19:00:00," 
",9/8/2024,Λάμπρος,2024-08-09 18:00:00,2024-08-09 19:00:00,0 days 01:00:00,60.0,August,9
3380,<3,10/8/2024,06:00:00,11:00:00," 
",10/8/2024,Purple category,2024-08-10 06:00:00,2024-08-10 11:00:00,0 days 05:00:00,300.0,August,10
3381,<3,10/8/2024,11:00:00,15:00:00," 
",10/8/2024,Purple category,2024-08-10 11:00:00,2024-08-10 15:00:00,0 days 04:00:00,240.0,August,10
3382,<3,10/8/2024,15:00:00,00:00:00," 
",11/8/2024,Purple category,2024-08-10 15:00:00,2024-08-11 00:00:00,0 days 09:00:00,540.0,August,10
3383,Εργασία,9/8/2024,12:00:00,13:00:00," 
",9/8/2024,Εργασία,2024-08-09 12:00:00,2024-08-09 13:00:00,0 days 01:00:00,60.0,August,9
3384,Εργασία,9/8/2024,16:00:00,17:00:00," 
",9/8/2024,Εργασία,2024-08-09 16:00:00,2024-08-09 17:00:00,0 days 01:00:00,60.0,August,9
3385,Ύπνος,10/8/2024,00:00:00,06:00:00," 
",10/8/2024,Ύπνος,2024-08-10 00:00:00,2024-08-10 06:00:00,0 days 06:00:00,360.0,August,10
3386,Ύπνος,11/8/2024,00:00:00,07:00:00," 
",11/8/2024,Ύπνος,2024-08-11 00:00:00,2024-08-11 07:00:00,0 days 07:00:00,420.0,August,11
3387,Exercise,12/8/2024,12:00:00,12:30:00," 
",12/8/2024,Exercise,2024-08-12 12:00:00,2024-08-12 12:30:00,0 days 00:30:00,30.0,August,12
3388,Exercise,13/8/2024,12:00:00,12:30:00," 
",13/8/2024,Exercise,2024-08-13 12:00:00,2024-08-13 12:30:00,0 days 00:30:00,30.0,August,13
3389,Exercise,14/8/2024,12:00:00,12:30:00," 
",14/8/2024,Exercise,2024-08-14 12:00:00,2024-08-14 12:30:00,0 days 00:30:00,30.0,August,14
3390,Exercise,15/8/2024,12:00:00,12:30:00," 
",15/8/2024,Exercise,2024-08-15 12:00:00,2024-08-15 12:30:00,0 days 00:30:00,30.0,August,15
3391,Exercise,16/8/2024,12:00:00,12:30:00," 
",16/8/2024,Exercise,2024-08-16 12:00:00,2024-08-16 12:30:00,0 days 00:30:00,30.0,August,16
3392,Other,12/8/2024,11:30:00,12:00:00," 
",12/8/2024,Other,2024-08-12 11:30:00,2024-08-12 12:00:00,0 days 00:30:00,30.0,August,12
3393,Other,13/8/2024,11:30:00,12:00:00," 
",13/8/2024,Other,2024-08-13 11:30:00,2024-08-13 12:00:00,0 days 00:30:00,30.0,August,13
3394,Other,14/8/2024,11:30:00,12:00:00," 
",14/8/2024,Other,2024-08-14 11:30:00,2024-08-14 12:00:00,0 days 00:30:00,30.0,August,14
